levels,lags,params,mean_squared_error__weighted_average,mean_squared_error__average,mean_squared_error__pooling,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,reg_alpha,reg_lambda
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 465, 'learning_rate': 0.03138817781310358, 'num_leaves': 25, 'max_depth': 6, 'min_child_samples': 41, 'reg_alpha': 1.0477354573654902e-08, 'reg_lambda': 0.01759334190268102}",138.12926221620668,138.12926221620668,138.12926221620666,465.0,0.03138817781310358,25.0,6.0,41.0,1.0477354573654902e-08,0.01759334190268102
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 434, 'learning_rate': 0.06852453684226366, 'num_leaves': 19, 'max_depth': 7, 'min_child_samples': 27, 'reg_alpha': 4.309982167616132, 'reg_lambda': 5.735020120715431e-05}",138.1522831810456,138.1522831810456,138.1522831810456,434.0,0.06852453684226366,19.0,7.0,27.0,4.309982167616132,5.735020120715431e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 451, 'learning_rate': 0.13444004463522638, 'num_leaves': 27, 'max_depth': 8, 'min_child_samples': 17, 'reg_alpha': 0.9625425728820319, 'reg_lambda': 1.1040553744594521e-06}",138.21944180073078,138.2194418007308,138.2194418007308,451.0,0.13444004463522638,27.0,8.0,17.0,0.9625425728820319,1.1040553744594521e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 426, 'learning_rate': 0.08322049395269561, 'num_leaves': 25, 'max_depth': 6, 'min_child_samples': 25, 'reg_alpha': 0.2909428182400157, 'reg_lambda': 0.0008515629188248604}",138.22917447932394,138.22917447932394,138.22917447932397,426.0,0.08322049395269561,25.0,6.0,25.0,0.2909428182400157,0.0008515629188248604
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 433, 'learning_rate': 0.13403946708973152, 'num_leaves': 21, 'max_depth': 5, 'min_child_samples': 30, 'reg_alpha': 2.303367200410307, 'reg_lambda': 4.9942013676988447e-05}",138.24199629233638,138.24199629233638,138.24199629233638,433.0,0.13403946708973152,21.0,5.0,30.0,2.303367200410307,4.9942013676988447e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 442, 'learning_rate': 0.04892068785941245, 'num_leaves': 20, 'max_depth': 8, 'min_child_samples': 50, 'reg_alpha': 0.5205374275840317, 'reg_lambda': 0.0007804195690249472}",138.31802917503586,138.31802917503586,138.31802917503586,442.0,0.04892068785941245,20.0,8.0,50.0,0.5205374275840317,0.0007804195690249472
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 296, 'learning_rate': 0.09882541946775679, 'num_leaves': 115, 'max_depth': 11, 'min_child_samples': 29, 'reg_alpha': 0.06563164879602396, 'reg_lambda': 0.00024413385514125571}",138.33949579730128,138.33949579730128,138.33949579730125,296.0,0.09882541946775679,115.0,11.0,29.0,0.06563164879602396,0.00024413385514125571
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 360, 'learning_rate': 0.03827617138788955, 'num_leaves': 15, 'max_depth': 3, 'min_child_samples': 10, 'reg_alpha': 0.009879026938597005, 'reg_lambda': 8.900047816077081e-08}",138.41941521306347,138.41941521306347,138.41941521306344,360.0,0.03827617138788955,15.0,3.0,10.0,0.009879026938597005,8.900047816077081e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 451, 'learning_rate': 0.09854294264075475, 'num_leaves': 23, 'max_depth': 7, 'min_child_samples': 32, 'reg_alpha': 0.36102183241697894, 'reg_lambda': 1.3071845938133995}",138.44360157750643,138.44360157750643,138.44360157750643,451.0,0.09854294264075475,23.0,7.0,32.0,0.36102183241697894,1.3071845938133995
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 453, 'learning_rate': 0.09995272555731906, 'num_leaves': 17, 'max_depth': 9, 'min_child_samples': 41, 'reg_alpha': 8.368316240437679, 'reg_lambda': 0.0005992691289113704}",138.570037931161,138.57003793116095,138.57003793116095,453.0,0.09995272555731906,17.0,9.0,41.0,8.368316240437679,0.0005992691289113704
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 299, 'learning_rate': 0.11394304733998258, 'num_leaves': 19, 'max_depth': 8, 'min_child_samples': 40, 'reg_alpha': 1.0540105553765695, 'reg_lambda': 0.00014523644954050904}",138.75677826524247,138.75677826524247,138.75677826524247,299.0,0.11394304733998258,19.0,8.0,40.0,1.0540105553765695,0.00014523644954050904
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 362, 'learning_rate': 0.1239230897466798, 'num_leaves': 23, 'max_depth': 6, 'min_child_samples': 25, 'reg_alpha': 0.011426109220493986, 'reg_lambda': 0.00016388041100815214}",138.77519120821668,138.77519120821665,138.77519120821665,362.0,0.1239230897466798,23.0,6.0,25.0,0.011426109220493986,0.00016388041100815214
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 442, 'learning_rate': 0.06562482536484775, 'num_leaves': 23, 'max_depth': 7, 'min_child_samples': 33, 'reg_alpha': 0.3995085392151885, 'reg_lambda': 6.234883943071912}",138.79882259723666,138.79882259723666,138.79882259723666,442.0,0.06562482536484775,23.0,7.0,33.0,0.3995085392151885,6.234883943071912
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 406, 'learning_rate': 0.07329710270170517, 'num_leaves': 15, 'max_depth': 8, 'min_child_samples': 29, 'reg_alpha': 0.43336258558799895, 'reg_lambda': 0.00012638691231412673}",138.89308753477007,138.89308753477007,138.8930875347701,406.0,0.07329710270170517,15.0,8.0,29.0,0.43336258558799895,0.00012638691231412673
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 434, 'learning_rate': 0.12367451744485547, 'num_leaves': 18, 'max_depth': 7, 'min_child_samples': 27, 'reg_alpha': 8.406724793297036, 'reg_lambda': 4.0960663587073936e-05}",138.9618251943588,138.96182519435882,138.96182519435882,434.0,0.12367451744485547,18.0,7.0,27.0,8.406724793297036,4.0960663587073936e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 430, 'learning_rate': 0.013110987885943684, 'num_leaves': 15, 'max_depth': 8, 'min_child_samples': 41, 'reg_alpha': 0.15813807262319662, 'reg_lambda': 4.638864869053084e-05}",139.04113528381308,139.04113528381308,139.04113528381305,430.0,0.013110987885943684,15.0,8.0,41.0,0.15813807262319662,4.638864869053084e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 420, 'learning_rate': 0.03692214140054958, 'num_leaves': 31, 'max_depth': 8, 'min_child_samples': 27, 'reg_alpha': 2.758971399786897e-06, 'reg_lambda': 3.5630435348465356e-05}",139.07222108116676,139.07222108116673,139.07222108116673,420.0,0.03692214140054958,31.0,8.0,27.0,2.758971399786897e-06,3.5630435348465356e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 447, 'learning_rate': 0.192975959727914, 'num_leaves': 21, 'max_depth': 8, 'min_child_samples': 42, 'reg_alpha': 0.17743636400921559, 'reg_lambda': 0.00011128377807089558}",139.07718580593703,139.077185805937,139.07718580593703,447.0,0.192975959727914,21.0,8.0,42.0,0.17743636400921559,0.00011128377807089558
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 306, 'learning_rate': 0.035376584711458825, 'num_leaves': 64, 'max_depth': 10, 'min_child_samples': 16, 'reg_alpha': 8.842569641332503e-05, 'reg_lambda': 2.3457062971445156e-05}",139.0959007160333,139.0959007160333,139.0959007160333,306.0,0.035376584711458825,64.0,10.0,16.0,8.842569641332503e-05,2.3457062971445156e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 209, 'learning_rate': 0.09270763438416608, 'num_leaves': 23, 'max_depth': 7, 'min_child_samples': 40, 'reg_alpha': 0.6332396772072266, 'reg_lambda': 0.0017179400536123021}",139.10189973442058,139.10189973442058,139.10189973442058,209.0,0.09270763438416608,23.0,7.0,40.0,0.6332396772072266,0.0017179400536123021
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 347, 'learning_rate': 0.029579993675910198, 'num_leaves': 52, 'max_depth': 8, 'min_child_samples': 14, 'reg_alpha': 2.598475790601598e-07, 'reg_lambda': 0.004185088747478629}",139.17772113353809,139.17772113353809,139.17772113353809,347.0,0.029579993675910198,52.0,8.0,14.0,2.598475790601598e-07,0.004185088747478629
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 488, 'learning_rate': 0.010456330127797035, 'num_leaves': 26, 'max_depth': 9, 'min_child_samples': 15, 'reg_alpha': 9.113958741806426, 'reg_lambda': 1.0131207604151506e-06}",139.19010703172157,139.19010703172157,139.19010703172154,488.0,0.010456330127797035,26.0,9.0,15.0,9.113958741806426,1.0131207604151506e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 290, 'learning_rate': 0.010646448616327782, 'num_leaves': 18, 'max_depth': 7, 'min_child_samples': 15, 'reg_alpha': 6.37648149818121, 'reg_lambda': 7.021757337603613e-05}",139.20185981494168,139.20185981494168,139.20185981494168,290.0,0.010646448616327782,18.0,7.0,15.0,6.37648149818121,7.021757337603613e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 426, 'learning_rate': 0.08349440682171713, 'num_leaves': 100, 'max_depth': 6, 'min_child_samples': 41, 'reg_alpha': 0.2401382065009804, 'reg_lambda': 0.0003778535129147345}",139.22814533103696,139.22814533103696,139.22814533103696,426.0,0.08349440682171713,100.0,6.0,41.0,0.2401382065009804,0.0003778535129147345
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 457, 'learning_rate': 0.10799412612599506, 'num_leaves': 25, 'max_depth': 7, 'min_child_samples': 46, 'reg_alpha': 1.6028606823766383, 'reg_lambda': 1.3474975092167773e-05}",139.45531461187116,139.45531461187116,139.45531461187116,457.0,0.10799412612599506,25.0,7.0,46.0,1.6028606823766383,1.3474975092167773e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 155, 'learning_rate': 0.023993242906812727, 'num_leaves': 56, 'max_depth': 7, 'min_child_samples': 41, 'reg_alpha': 6.267062696005991e-07, 'reg_lambda': 0.00042472707398058225}",139.5433833512824,139.5433833512824,139.54338335128236,155.0,0.023993242906812727,56.0,7.0,41.0,6.267062696005991e-07,0.00042472707398058225
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 332, 'learning_rate': 0.016044485131620732, 'num_leaves': 38, 'max_depth': 6, 'min_child_samples': 12, 'reg_alpha': 0.14265611351785493, 'reg_lambda': 1.1612292755897358e-08}",139.69099977527435,139.69099977527435,139.69099977527435,332.0,0.016044485131620732,38.0,6.0,12.0,0.14265611351785493,1.1612292755897358e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 320, 'learning_rate': 0.06108006297912921, 'num_leaves': 48, 'max_depth': 5, 'min_child_samples': 20, 'reg_alpha': 0.21746662226979033, 'reg_lambda': 1.636805519292258e-07}",139.81677068841603,139.81677068841606,139.81677068841606,320.0,0.06108006297912921,48.0,5.0,20.0,0.21746662226979033,1.636805519292258e-07
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 446, 'learning_rate': 0.09747418161860859, 'num_leaves': 17, 'max_depth': 7, 'min_child_samples': 35, 'reg_alpha': 5.120409982040997, 'reg_lambda': 0.002449499459074621}",139.83970220757544,139.8397022075754,139.8397022075754,446.0,0.09747418161860859,17.0,7.0,35.0,5.120409982040997,0.002449499459074621
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 413, 'learning_rate': 0.09939664765374528, 'num_leaves': 22, 'max_depth': 7, 'min_child_samples': 43, 'reg_alpha': 0.9412740905340516, 'reg_lambda': 0.00010098614310013272}",139.93179902510505,139.93179902510505,139.93179902510505,413.0,0.09939664765374528,22.0,7.0,43.0,0.9412740905340516,0.00010098614310013272
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 148, 'learning_rate': 0.047775856226275136, 'num_leaves': 68, 'max_depth': 10, 'min_child_samples': 9, 'reg_alpha': 1.1905621857627199e-05, 'reg_lambda': 8.645559310859537e-05}",140.00209062594294,140.0020906259429,140.0020906259429,148.0,0.047775856226275136,68.0,10.0,9.0,1.1905621857627199e-05,8.645559310859537e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 483, 'learning_rate': 0.02898073495475878, 'num_leaves': 29, 'max_depth': 4, 'min_child_samples': 35, 'reg_alpha': 6.255254234739681e-07, 'reg_lambda': 0.00012922420353692974}",140.05259241318151,140.05259241318151,140.0525924131815,483.0,0.02898073495475878,29.0,4.0,35.0,6.255254234739681e-07,0.00012922420353692974
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 269, 'learning_rate': 0.013747126318851523, 'num_leaves': 33, 'max_depth': 8, 'min_child_samples': 9, 'reg_alpha': 2.2399709390814917, 'reg_lambda': 2.235626356725155e-06}",140.05716679073404,140.05716679073404,140.05716679073402,269.0,0.013747126318851523,33.0,8.0,9.0,2.2399709390814917,2.235626356725155e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 443, 'learning_rate': 0.09756038502432368, 'num_leaves': 15, 'max_depth': 8, 'min_child_samples': 42, 'reg_alpha': 0.4626145458225639, 'reg_lambda': 7.354275747140157e-05}",140.22967630186955,140.22967630186955,140.22967630186955,443.0,0.09756038502432368,15.0,8.0,42.0,0.4626145458225639,7.354275747140157e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 294, 'learning_rate': 0.10769540797831559, 'num_leaves': 27, 'max_depth': 7, 'min_child_samples': 15, 'reg_alpha': 8.017174095855564, 'reg_lambda': 0.0010354164855194425}",140.23182590653556,140.23182590653556,140.23182590653556,294.0,0.10769540797831559,27.0,7.0,15.0,8.017174095855564,0.0010354164855194425
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 435, 'learning_rate': 0.07808854910297436, 'num_leaves': 23, 'max_depth': 7, 'min_child_samples': 42, 'reg_alpha': 1.050554684190335, 'reg_lambda': 0.00017416379583760363}",140.28462055327253,140.28462055327253,140.28462055327253,435.0,0.07808854910297436,23.0,7.0,42.0,1.050554684190335,0.00017416379583760363
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 435, 'learning_rate': 0.01762877865951212, 'num_leaves': 43, 'max_depth': 8, 'min_child_samples': 30, 'reg_alpha': 0.0007815575825907992, 'reg_lambda': 0.0004874007261493932}",140.3648477006088,140.3648477006088,140.3648477006088,435.0,0.01762877865951212,43.0,8.0,30.0,0.0007815575825907992,0.0004874007261493932
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 462, 'learning_rate': 0.08540266022264488, 'num_leaves': 17, 'max_depth': 12, 'min_child_samples': 27, 'reg_alpha': 4.941945601797723, 'reg_lambda': 0.000322226939569629}",140.3656329549144,140.3656329549144,140.36563295491436,462.0,0.08540266022264488,17.0,12.0,27.0,4.941945601797723,0.000322226939569629
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 441, 'learning_rate': 0.06689046462683725, 'num_leaves': 21, 'max_depth': 5, 'min_child_samples': 37, 'reg_alpha': 1.6537359963226472, 'reg_lambda': 0.0001868095355687538}",140.42746255627745,140.42746255627745,140.42746255627745,441.0,0.06689046462683725,21.0,5.0,37.0,1.6537359963226472,0.0001868095355687538
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 368, 'learning_rate': 0.08712971600486931, 'num_leaves': 32, 'max_depth': 7, 'min_child_samples': 13, 'reg_alpha': 1.9239543668533565, 'reg_lambda': 0.6400276561839243}",140.49008022062645,140.49008022062645,140.49008022062645,368.0,0.08712971600486931,32.0,7.0,13.0,1.9239543668533565,0.6400276561839243
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 494, 'learning_rate': 0.1019588498955067, 'num_leaves': 19, 'max_depth': 7, 'min_child_samples': 41, 'reg_alpha': 0.07694837199981146, 'reg_lambda': 0.00022515700727217643}",140.49859855807608,140.49859855807608,140.49859855807605,494.0,0.1019588498955067,19.0,7.0,41.0,0.07694837199981146,0.00022515700727217643
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 456, 'learning_rate': 0.08129871349628444, 'num_leaves': 31, 'max_depth': 6, 'min_child_samples': 40, 'reg_alpha': 2.8700317912381923, 'reg_lambda': 2.762793722992645e-05}",140.5524804186503,140.5524804186503,140.5524804186503,456.0,0.08129871349628444,31.0,6.0,40.0,2.8700317912381923,2.762793722992645e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 161, 'learning_rate': 0.018444090977648524, 'num_leaves': 88, 'max_depth': 7, 'min_child_samples': 20, 'reg_alpha': 0.0027985058638843076, 'reg_lambda': 0.011612471899829547}",140.5735154503686,140.5735154503686,140.57351545036857,161.0,0.018444090977648524,88.0,7.0,20.0,0.0027985058638843076,0.011612471899829547
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 422, 'learning_rate': 0.09915885088689198, 'num_leaves': 17, 'max_depth': 8, 'min_child_samples': 33, 'reg_alpha': 3.180252156086393, 'reg_lambda': 0.0001994312243213816}",140.67130288118295,140.67130288118295,140.67130288118295,422.0,0.09915885088689198,17.0,8.0,33.0,3.180252156086393,0.0001994312243213816
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 440, 'learning_rate': 0.09340136771532613, 'num_leaves': 19, 'max_depth': 7, 'min_child_samples': 42, 'reg_alpha': 0.8138916950796833, 'reg_lambda': 0.00024423211155976657}",140.6979722774318,140.6979722774318,140.6979722774318,440.0,0.09340136771532613,19.0,7.0,42.0,0.8138916950796833,0.00024423211155976657
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 455, 'learning_rate': 0.09854210932614263, 'num_leaves': 50, 'max_depth': 12, 'min_child_samples': 28, 'reg_alpha': 8.260382184385467, 'reg_lambda': 0.0016371789040753961}",140.76742970386871,140.76742970386871,140.76742970386871,455.0,0.09854210932614263,50.0,12.0,28.0,8.260382184385467,0.0016371789040753961
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 399, 'learning_rate': 0.09794078066946531, 'num_leaves': 17, 'max_depth': 11, 'min_child_samples': 33, 'reg_alpha': 1.260111187256769, 'reg_lambda': 0.003106080115005419}",140.84826381754533,140.84826381754533,140.84826381754533,399.0,0.09794078066946531,17.0,11.0,33.0,1.260111187256769,0.003106080115005419
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 438, 'learning_rate': 0.06646667954766391, 'num_leaves': 15, 'max_depth': 12, 'min_child_samples': 28, 'reg_alpha': 6.570169002167226, 'reg_lambda': 0.001943465935865407}",140.97893150746611,140.97893150746617,140.97893150746611,438.0,0.06646667954766391,15.0,12.0,28.0,6.570169002167226,0.001943465935865407
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 436, 'learning_rate': 0.12767605772165766, 'num_leaves': 22, 'max_depth': 6, 'min_child_samples': 45, 'reg_alpha': 1.0735582299992252, 'reg_lambda': 0.00014734464390339517}",141.03019467448078,141.03019467448075,141.03019467448078,436.0,0.12767605772165766,22.0,6.0,45.0,1.0735582299992252,0.00014734464390339517
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 438, 'learning_rate': 0.08906215013947964, 'num_leaves': 24, 'max_depth': 9, 'min_child_samples': 29, 'reg_alpha': 1.7350992852507683, 'reg_lambda': 0.00014127417633449805}",141.07031228937683,141.07031228937683,141.07031228937683,438.0,0.08906215013947964,24.0,9.0,29.0,1.7350992852507683,0.00014127417633449805
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 370, 'learning_rate': 0.029384943564780344, 'num_leaves': 51, 'max_depth': 5, 'min_child_samples': 5, 'reg_alpha': 0.08207736310748272, 'reg_lambda': 9.338278390208154e-08}",141.20010753355686,141.2001075335569,141.2001075335569,370.0,0.029384943564780344,51.0,5.0,5.0,0.08207736310748272,9.338278390208154e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 328, 'learning_rate': 0.09699533291959285, 'num_leaves': 30, 'max_depth': 8, 'min_child_samples': 32, 'reg_alpha': 1.2717044612649053, 'reg_lambda': 0.00012143459093513607}",141.23200466393,141.23200466393,141.23200466393,328.0,0.09699533291959285,30.0,8.0,32.0,1.2717044612649053,0.00012143459093513607
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 396, 'learning_rate': 0.08055665106325784, 'num_leaves': 23, 'max_depth': 7, 'min_child_samples': 38, 'reg_alpha': 0.14883282329491648, 'reg_lambda': 7.994861199435424e-05}",141.30321121689616,141.30321121689616,141.30321121689616,396.0,0.08055665106325784,23.0,7.0,38.0,0.14883282329491648,7.994861199435424e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 310, 'learning_rate': 0.08653827075558927, 'num_leaves': 21, 'max_depth': 7, 'min_child_samples': 29, 'reg_alpha': 0.36613747362768434, 'reg_lambda': 4.78516120121045}",141.31075633022408,141.31075633022405,141.31075633022405,310.0,0.08653827075558927,21.0,7.0,29.0,0.36613747362768434,4.78516120121045
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 429, 'learning_rate': 0.11873152526120795, 'num_leaves': 21, 'max_depth': 7, 'min_child_samples': 50, 'reg_alpha': 0.5359785387737906, 'reg_lambda': 5.7935538974253205e-06}",141.46554129395662,141.46554129395665,141.46554129395662,429.0,0.11873152526120795,21.0,7.0,50.0,0.5359785387737906,5.7935538974253205e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 317, 'learning_rate': 0.03207723493439731, 'num_leaves': 94, 'max_depth': 8, 'min_child_samples': 26, 'reg_alpha': 8.961394186827613e-05, 'reg_lambda': 0.3615534483964931}",141.4788505440802,141.4788505440802,141.47885054408022,317.0,0.03207723493439731,94.0,8.0,26.0,8.961394186827613e-05,0.3615534483964931
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 303, 'learning_rate': 0.10630196221162334, 'num_leaves': 34, 'max_depth': 8, 'min_child_samples': 30, 'reg_alpha': 5.560533901076602, 'reg_lambda': 4.328185507034819e-05}",141.49484376847536,141.4948437684754,141.4948437684754,303.0,0.10630196221162334,34.0,8.0,30.0,5.560533901076602,4.328185507034819e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 473, 'learning_rate': 0.14292043825375034, 'num_leaves': 17, 'max_depth': 6, 'min_child_samples': 11, 'reg_alpha': 0.04866209971346446, 'reg_lambda': 0.00045424322019243916}",141.57735761785878,141.57735761785875,141.5773576178588,473.0,0.14292043825375034,17.0,6.0,11.0,0.04866209971346446,0.00045424322019243916
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 461, 'learning_rate': 0.09587868334632439, 'num_leaves': 18, 'max_depth': 7, 'min_child_samples': 45, 'reg_alpha': 0.5188326228955953, 'reg_lambda': 0.0003075146325093533}",141.6150953925226,141.6150953925226,141.61509539252256,461.0,0.09587868334632439,18.0,7.0,45.0,0.5188326228955953,0.0003075146325093533
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 436, 'learning_rate': 0.10995211464856164, 'num_leaves': 25, 'max_depth': 6, 'min_child_samples': 48, 'reg_alpha': 1.2497457710430129, 'reg_lambda': 1.0905681796789054e-07}",141.68988795667755,141.68988795667752,141.68988795667755,436.0,0.10995211464856164,25.0,6.0,48.0,1.2497457710430129,1.0905681796789054e-07
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 446, 'learning_rate': 0.07723000097305224, 'num_leaves': 17, 'max_depth': 3, 'min_child_samples': 28, 'reg_alpha': 0.3661352752711651, 'reg_lambda': 1.6728589300485975e-06}",141.7820311050837,141.78203110508375,141.78203110508375,446.0,0.07723000097305224,17.0,3.0,28.0,0.3661352752711651,1.6728589300485975e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 399, 'learning_rate': 0.11919088244122782, 'num_leaves': 17, 'max_depth': 7, 'min_child_samples': 44, 'reg_alpha': 0.8984882191301542, 'reg_lambda': 8.088421962939745e-05}",141.85192242195185,141.85192242195183,141.85192242195185,399.0,0.11919088244122782,17.0,7.0,44.0,0.8984882191301542,8.088421962939745e-05
